紀錄時間,分類,商品名稱,價格,商品網址
2026-03-03,家電數位,TATUNG 大同 電火鍋  TSB-P5023S,1290,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E9%9B%BB%E7%81%AB%E9%8D%8B-483468542722050
2026-03-03,家電數位,PHILIPS 飛利浦 sonicare 電動牙刷刷頭  HX6064/96  4個,520,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-sonicare-%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7%E5%88%B7%E9%A0%AD-243974153420812
2026-03-03,家電數位,JBL 便攜型防水藍牙喇叭  Flip 7  黑色,283,https://www.tw.coupang.com/products/JBL-%E4%BE%BF%E6%94%9C%E5%9E%8B%E9%98%B2%E6%B0%B4%E8%97%8D%E7%89%99%E5%96%87%E5%8F%AD-583544002740227
2026-03-03,家電數位,DANBY 丹比 手持式攪拌棒4件組 202 x 52mm DB-014HB 原廠保固,320,https://www.tw.coupang.com/products/DANBY-%E4%B8%B9%E6%AF%94-%E6%89%8B%E6%8C%81%E5%BC%8F%E6%94%AA%E6%8B%8C%E6%A3%924%E4%BB%B6%E7%B5%84-202-x-52mm-DB-014HB-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-464313789693959
2026-03-03,家電數位,CHIMEI 奇美家電 木紋手沖細口快煮壺 KT-08L022 流線型壺嘴 304不鏽鋼材質  1個,790,https://www.tw.coupang.com/products/CHIMEI-%E5%A5%87%E7%BE%8E%E5%AE%B6%E9%9B%BB-%E6%9C%A8%E7%B4%8B%E6%89%8B%E6%B2%96%E7%B4%B0%E5%8F%A3%E5%BF%AB%E7%85%AE%E5%A3%BA-KT-08L022-%E6%B5%81%E7%B7%9A%E5%9E%8B%E5%A3%BA%E5%98%B4-304%E4%B8%8D%E9%8F%BD%E9%8B%BC%E6%9D%90%E8%B3%AA-453693925195778
2026-03-03,家電數位,SOnGEn 松井 石墨烯雙渦流陶瓷電暖器  SG-2702PTC,50,https://www.tw.coupang.com/products/SOnGEn-%E6%9D%BE%E4%BA%95-%E7%9F%B3%E5%A2%A8%E7%83%AF%E9%9B%99%E6%B8%A6%E6%B5%81%E9%99%B6%E7%93%B7%E9%9B%BB%E6%9A%96%E5%99%A8-625910826713128
2026-03-03,家電數位,SONGEN 松井 日系美廚多功能蔬果破壁冷熱調理豆漿機 無需泡豆 10刀刃精鋼刀片  SG-358JU,1599,https://www.tw.coupang.com/products/SONGEN-%E6%9D%BE%E4%BA%95-%E6%97%A5%E7%B3%BB%E7%BE%8E%E5%BB%9A%E5%A4%9A%E5%8A%9F%E8%83%BD%E8%94%AC%E6%9E%9C%E7%A0%B4%E5%A3%81%E5%86%B7%E7%86%B1%E8%AA%BF%E7%90%86%E8%B1%86%E6%BC%BF%E6%A9%9F-%E7%84%A1%E9%9C%80%E6%B3%A1%E8%B1%86-10%E5%88%80%E5%88%83%E7%B2%BE%E9%8B%BC%E5%88%80%E7%89%87-466486246195206
2026-03-03,家電數位,台灣速發 台灣110V空氣炸鍋 8L大容量氣炸鍋 烤箱 多功能空氣炸鍋 電炸鍋 智能空氣炸鍋 電炸鍋  8L氣炸鍋【優雅黑】110V  優雅黑  1,1080,https://www.tw.coupang.com/products/%E5%8F%B0%E7%81%A3%E9%80%9F%E7%99%BC-%E5%8F%B0%E7%81%A3110V%E7%A9%BA%E6%B0%A3%E7%82%B8%E9%8D%8B-8L%E5%A4%A7%E5%AE%B9%E9%87%8F%E6%B0%A3%E7%82%B8%E9%8D%8B-%E7%83%A4%E7%AE%B1-%E5%A4%9A%E5%8A%9F%E8%83%BD%E7%A9%BA%E6%B0%A3%E7%82%B8%E9%8D%8B-%E9%9B%BB%E7%82%B8%E9%8D%8B-%E6%99%BA%E8%83%BD%E7%A9%BA%E6%B0%A3%E7%82%B8%E9%8D%8B-%E9%9B%BB%E7%82%B8%E9%8D%8B-602894789165068
2026-03-03,家電數位,FerdY 佛迪 瞬熱開飲機 FD-WD88 4層超濾除菌 15檔調溫 3L大容量,2080,https://www.tw.coupang.com/products/FerdY-%E4%BD%9B%E8%BF%AA-%E7%9E%AC%E7%86%B1%E9%96%8B%E9%A3%B2%E6%A9%9F-FD-WD88-4%E5%B1%A4%E8%B6%85%E6%BF%BE%E9%99%A4%E8%8F%8C-15%E6%AA%94%E8%AA%BF%E6%BA%AB-3L%E5%A4%A7%E5%AE%B9%E9%87%8F-467895142285316
2026-03-03,家電數位,Giaretti 珈樂堤 全自動智能美型二合一調理養生機 GT-MEB01 內建20種行程 雙層安全隔熱,2221,https://www.tw.coupang.com/products/Giaretti-%E7%8F%88%E6%A8%82%E5%A0%A4-%E5%85%A8%E8%87%AA%E5%8B%95%E6%99%BA%E8%83%BD%E7%BE%8E%E5%9E%8B%E4%BA%8C%E5%90%88%E4%B8%80%E8%AA%BF%E7%90%86%E9%A4%8A%E7%94%9F%E6%A9%9F-GT-MEB01-%E5%85%A7%E5%BB%BA20%E7%A8%AE%E8%A1%8C%E7%A8%8B-%E9%9B%99%E5%B1%A4%E5%AE%89%E5%85%A8%E9%9A%94%E7%86%B1-453422302035971
2026-03-03,家電數位,DODOWU 嘟嘟屋 微電腦電熱墊毯 DO-EB2413  雙人(160 x 130cm),1390,https://www.tw.coupang.com/products/DODOWU-%E5%98%9F%E5%98%9F%E5%B1%8B-%E5%BE%AE%E9%9B%BB%E8%85%A6%E9%9B%BB%E7%86%B1%E5%A2%8A%E6%AF%AF-DO-EB2413-468676067131393
2026-03-03,家電數位,Oral-B 歐樂B Vitality電動牙刷  D100  藍色(Floss Action)  1支,461,https://www.tw.coupang.com/products/Oral-B-%E6%AD%90%E6%A8%82B-Vitality%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7-21008549496709
2026-03-03,家電數位,友情牌 4層不鏽鋼紫外線烘碗機 96L  PF-6370,113,https://www.tw.coupang.com/products/%E5%8F%8B%E6%83%85%E7%89%8C-4%E5%B1%A4%E4%B8%8D%E9%8F%BD%E9%8B%BC%E7%B4%AB%E5%A4%96%E7%B7%9A%E7%83%98%E7%A2%97%E6%A9%9F-96L-610248632860712
2026-03-03,家電數位,Oral-B 歐樂B 電動牙刷  PRO 1000  黑色  1個,930,https://www.tw.coupang.com/products/Oral-B-%E6%AD%90%E6%A8%82B-%E9%9B%BB%E5%8B%95%E7%89%99%E5%88%B7-21006126213465
2026-03-03,家電數位,鍋寶 數位觸控式氣炸烤箱 12L  AF-1271BA  黑色  1個,76,https://www.tw.coupang.com/products/%E9%8D%8B%E5%AF%B6-%E6%95%B8%E4%BD%8D%E8%A7%B8%E6%8E%A7%E5%BC%8F%E6%B0%A3%E7%82%B8%E7%83%A4%E7%AE%B1-12L-491126238642181
2026-03-03,家電數位,MATRIC 松木家電 全功能調理攪拌棒組 MG-HB0402 原廠保固,49,https://www.tw.coupang.com/products/MATRIC-%E6%9D%BE%E6%9C%A8%E5%AE%B6%E9%9B%BB-%E5%85%A8%E5%8A%9F%E8%83%BD%E8%AA%BF%E7%90%86%E6%94%AA%E6%8B%8C%E6%A3%92%E7%B5%84-MG-HB0402-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-453022232592384
2026-03-03,家電數位,甲珍電毯 溫暖舒眠定時電熱毯 雙人 款式隨機 NH3300  180 x 135cm,45,https://www.tw.coupang.com/products/%E7%94%B2%E7%8F%8D%E9%9B%BB%E6%AF%AF-%E6%BA%AB%E6%9A%96%E8%88%92%E7%9C%A0%E5%AE%9A%E6%99%82%E9%9B%BB%E7%86%B1%E6%AF%AF-%E9%9B%99%E4%BA%BA-%E6%AC%BE%E5%BC%8F%E9%9A%A8%E6%A9%9F-NH3300-476237008977926
2026-03-03,家電數位,SAMPO 聲寶 手持直立兩用吸塵器 EC-B13UYP  粉色,59,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E6%89%8B%E6%8C%81%E7%9B%B4%E7%AB%8B%E5%85%A9%E7%94%A8%E5%90%B8%E5%A1%B5%E5%99%A8-EC-B13UYP-489585519869962
2026-03-03,家電數位,RHINOSHIELD 犀牛盾 Lightning-USB-A 充電線  2m  白色  1條,114,https://www.tw.coupang.com/products/RHINOSHIELD-%E7%8A%80%E7%89%9B%E7%9B%BE-Lightning-USB-A-%E5%85%85%E9%9B%BB%E7%B7%9A-470380254789635
2026-03-03,家電數位,SONY 索尼 耳罩式防噪耳機 HD降噪處理器  WH-1000XM5  藍色,7729,https://www.tw.coupang.com/products/SONY-%E7%B4%A2%E5%B0%BC-%E8%80%B3%E7%BD%A9%E5%BC%8F%E9%98%B2%E5%99%AA%E8%80%B3%E6%A9%9F-HD%E9%99%8D%E5%99%AA%E8%99%95%E7%90%86%E5%99%A8-491834803388423
2026-03-03,家電數位,魔力家M19雙層防燙不鏽鋼美食鍋1.2L 迷你輕巧方便攜帶  BY011019,329,https://www.tw.coupang.com/products/%E9%AD%94%E5%8A%9B%E5%AE%B6M19%E9%9B%99%E5%B1%A4%E9%98%B2%E7%87%99%E4%B8%8D%E9%8F%BD%E9%8B%BC%E7%BE%8E%E9%A3%9F%E9%8D%8B1.2L-%E8%BF%B7%E4%BD%A0%E8%BC%95%E5%B7%A7%E6%96%B9%E4%BE%BF%E6%94%9C%E5%B8%B6-349705812770821
2026-03-03,家電數位,尚朋堂 養生慢燉煲 SC-5500S 5L容量 陶瓷內鍋 玻璃上蓋,46,https://www.tw.coupang.com/products/%E5%B0%9A%E6%9C%8B%E5%A0%82-%E9%A4%8A%E7%94%9F%E6%85%A2%E7%87%89%E7%85%B2-SC-5500S-5L%E5%AE%B9%E9%87%8F-%E9%99%B6%E7%93%B7%E5%85%A7%E9%8D%8B-%E7%8E%BB%E7%92%83%E4%B8%8A%E8%93%8B-455519898648587
2026-03-03,家電數位,Panasonic ECONAVI 除濕機 11L F-Y22EN,225,https://www.tw.coupang.com/products/Panasonic-ECONAVI-%E9%99%A4%E6%BF%95%E6%A9%9F-11L-F-Y22EN-450911985958913
2026-03-03,家電數位,PHILIPS 飛利浦 2000 系列氣炸鍋 4.2L  黑色  NA229/00,1374,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-2000-%E7%B3%BB%E5%88%97%E6%B0%A3%E7%82%B8%E9%8D%8B-4.2L-21008222210263
2026-03-03,家電數位,Kinyo 電子鍋 3人份  REP-03  奶茶色,33,https://www.tw.coupang.com/products/Kinyo-%E9%9B%BB%E5%AD%90%E9%8D%8B-3%E4%BA%BA%E4%BB%BD-466744569167882
2026-03-03,家電數位,Apple 2025 Watch SE 3 鋁金屬 + S/M運動型錶帶  40mm  星光色  GPS,7490,https://www.tw.coupang.com/products/Apple-2025-Watch-SE-3-%E9%8B%81%E9%87%91%E5%B1%AC-%2B-S%2FM%E9%81%8B%E5%8B%95%E5%9E%8B%E9%8C%B6%E5%B8%B6-595388566306822
2026-03-03,家電數位,大家源 三人份電子鍋  TCY-300305  白色,296,https://www.tw.coupang.com/products/%E5%A4%A7%E5%AE%B6%E6%BA%90-%E4%B8%89%E4%BA%BA%E4%BB%BD%E9%9B%BB%E5%AD%90%E9%8D%8B-561704786182144
2026-03-03,家電數位,DREAM TREND 凱夢 負離子自動捲髮棒 AD-32  粉色,1461,https://www.tw.coupang.com/products/DREAM-TREND-%E5%87%B1%E5%A4%A2-%E8%B2%A0%E9%9B%A2%E5%AD%90%E8%87%AA%E5%8B%95%E6%8D%B2%E9%AB%AE%E6%A3%92-AD-32-562862548238337
2026-03-03,家電數位,Panasonic 奈米水離子吹風機 獨家保濕科技  EH-NA7M-H  柔霧銀,86,https://www.tw.coupang.com/products/Panasonic-%E5%A5%88%E7%B1%B3%E6%B0%B4%E9%9B%A2%E5%AD%90%E5%90%B9%E9%A2%A8%E6%A9%9F-%E7%8D%A8%E5%AE%B6%E4%BF%9D%E6%BF%95%E7%A7%91%E6%8A%80-493192495398912
2026-03-03,家電數位,Panasonic 便攜式AMFM收音機  RF-2400D  便攜式 灰色,1350,https://www.tw.coupang.com/products/Panasonic-%E4%BE%BF%E6%94%9C%E5%BC%8FAMFM%E6%94%B6%E9%9F%B3%E6%A9%9F-470823248838656
2026-03-03,家電數位,JINKON 晶工 雙溫控旋風烤箱  JK-7450,2480,https://www.tw.coupang.com/products/JINKON-%E6%99%B6%E5%B7%A5-%E9%9B%99%E6%BA%AB%E6%8E%A7%E6%97%8B%E9%A2%A8%E7%83%A4%E7%AE%B1-450911809798150
2026-03-03,家電數位,CHIMEI 奇美家電 360度全淨化空氣清淨機 AP-03SRC1 HEPA濾網 節能省電  白色,97,https://www.tw.coupang.com/products/CHIMEI-%E5%A5%87%E7%BE%8E%E5%AE%B6%E9%9B%BB-360%E5%BA%A6%E5%85%A8%E6%B7%A8%E5%8C%96%E7%A9%BA%E6%B0%A3%E6%B8%85%E6%B7%A8%E6%A9%9F-AP-03SRC1-HEPA%E6%BF%BE%E7%B6%B2-%E7%AF%80%E8%83%BD%E7%9C%81%E9%9B%BB-453716213694465
2026-03-03,家電數位,SAMPO 聲寶 美型透視氣炸鍋 深27 x 32 x 35cm 4.2kg 6L  KZ-WA06K,94,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E7%BE%8E%E5%9E%8B%E9%80%8F%E8%A6%96%E6%B0%A3%E7%82%B8%E9%8D%8B-%E6%B7%B127-x-32-x-35cm-4.2kg-6L-500892063219713
2026-03-03,家電數位,Kinyo 溫控寬電壓快煮杯  KIHP2260,593,https://www.tw.coupang.com/products/Kinyo-%E6%BA%AB%E6%8E%A7%E5%AF%AC%E9%9B%BB%E5%A3%93%E5%BF%AB%E7%85%AE%E6%9D%AF-593642871816192
2026-03-03,家電數位,City2 智慧手錶 保固一年 黑色 IP67防水  1.85吋  藍牙  1個,619,https://www.tw.coupang.com/products/City2-%E6%99%BA%E6%85%A7%E6%89%8B%E9%8C%B6-%E4%BF%9D%E5%9B%BA%E4%B8%80%E5%B9%B4-%E9%BB%91%E8%89%B2-IP67%E9%98%B2%E6%B0%B4-471892657946626
2026-03-03,家電數位,Daewoong 大熊製藥 空氣炸鍋  DWAF-0020WS,461,https://www.tw.coupang.com/products/Daewoong-%E5%A4%A7%E7%86%8A%E8%A3%BD%E8%97%A5-%E7%A9%BA%E6%B0%A3%E7%82%B8%E9%8D%8B-21000059797329
2026-03-03,家電數位,FUJIFILM 富士 instax 拍立得相機 INSTANT MINI 12 即拍即看 操作便捷 機身輕盈 時尚設計  1個,77,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-instax-%E6%8B%8D%E7%AB%8B%E5%BE%97%E7%9B%B8%E6%A9%9F-INSTANT-MINI-12-%E5%8D%B3%E6%8B%8D%E5%8D%B3%E7%9C%8B-%E6%93%8D%E4%BD%9C%E4%BE%BF%E6%8D%B7-%E6%A9%9F%E8%BA%AB%E8%BC%95%E7%9B%88-%E6%99%82%E5%B0%9A%E8%A8%AD%E8%A8%88-466740190363653
2026-03-03,家電數位,Kinyo 多功能陶瓷美食鍋 1.8L  FP-0772,373,https://www.tw.coupang.com/products/Kinyo-%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%99%B6%E7%93%B7%E7%BE%8E%E9%A3%9F%E9%8D%8B-1.8L-466744577556493
2026-03-03,家電數位,豪割達人 升級乾濕兩用加寬型保鮮真空包裝機 D02 可拆式內置接水槽,1088,https://www.tw.coupang.com/products/%E8%B1%AA%E5%89%B2%E9%81%94%E4%BA%BA-%E5%8D%87%E7%B4%9A%E4%B9%BE%E6%BF%95%E5%85%A9%E7%94%A8%E5%8A%A0%E5%AF%AC%E5%9E%8B%E4%BF%9D%E9%AE%AE%E7%9C%9F%E7%A9%BA%E5%8C%85%E8%A3%9D%E6%A9%9F-D02-%E5%8F%AF%E6%8B%86%E5%BC%8F%E5%85%A7%E7%BD%AE%E6%8E%A5%E6%B0%B4%E6%A7%BD-471161934643208
2026-03-03,家電數位,SANLUX 台灣三洋 直立式陶瓷電暖器 R-CF518TN PTC陶瓷安全發熱體 暖風二段調節 過熱/傾倒自動斷電保護 負離子產生器,1330,https://www.tw.coupang.com/products/SANLUX-%E5%8F%B0%E7%81%A3%E4%B8%89%E6%B4%8B-%E7%9B%B4%E7%AB%8B%E5%BC%8F%E9%99%B6%E7%93%B7%E9%9B%BB%E6%9A%96%E5%99%A8-R-CF518TN-PTC%E9%99%B6%E7%93%B7%E5%AE%89%E5%85%A8%E7%99%BC%E7%86%B1%E9%AB%94-%E6%9A%96%E9%A2%A8%E4%BA%8C%E6%AE%B5%E8%AA%BF%E7%AF%80-%E9%81%8E%E7%86%B1%2F%E5%82%BE%E5%80%92%E8%87%AA%E5%8B%95%E6%96%B7%E9%9B%BB%E4%BF%9D%E8%AD%B7-%E8%B2%A0%E9%9B%A2%E5%AD%90%E7%94%A2%E7%94%9F%E5%99%A8-478399646597122
2026-03-03,家電數位,Kinyo 電子觸控摺疊足浴機 365 x 425 x 185mm 2450g  IFM-7012  黑色,95,https://www.tw.coupang.com/products/Kinyo-%E9%9B%BB%E5%AD%90%E8%A7%B8%E6%8E%A7%E6%91%BA%E7%96%8A%E8%B6%B3%E6%B5%B4%E6%A9%9F-365-x-425-x-185mm-2450g-451522831826952
2026-03-03,家電數位,維康 微電腦自動補水泡茶機 一鍵全自動 304食品級  WK-1070,43,https://www.tw.coupang.com/products/%E7%B6%AD%E5%BA%B7-%E5%BE%AE%E9%9B%BB%E8%85%A6%E8%87%AA%E5%8B%95%E8%A3%9C%E6%B0%B4%E6%B3%A1%E8%8C%B6%E6%A9%9F-%E4%B8%80%E9%8D%B5%E5%85%A8%E8%87%AA%E5%8B%95-304%E9%A3%9F%E5%93%81%E7%B4%9A-468985791348744
2026-03-03,家電數位,SAMPO 聲寶 多功能個人專用紫外線殺菌機 9kg  KB-GA30U,146,https://www.tw.coupang.com/products/SAMPO-%E8%81%B2%E5%AF%B6-%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%80%8B%E4%BA%BA%E5%B0%88%E7%94%A8%E7%B4%AB%E5%A4%96%E7%B7%9A%E6%AE%BA%E8%8F%8C%E6%A9%9F-9kg-465300055113732
2026-03-03,家電數位,FUJIFILM 富士 instax 台灣公司貨 拍立得相機 薄荷綠  MINI 12  1個,77,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-instax-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-%E6%8B%8D%E7%AB%8B%E5%BE%97%E7%9B%B8%E6%A9%9F-%E8%96%84%E8%8D%B7%E7%B6%A0-466740190363651
2026-03-03,家電數位,SONGEN 松井 多功能雙層智慧型蒸煮鍋 304食品級不銹鋼 上蒸下煮 24小時可預約  SG-1022MS(Q),50,https://www.tw.coupang.com/products/SONGEN-%E6%9D%BE%E4%BA%95-%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%9B%99%E5%B1%A4%E6%99%BA%E6%85%A7%E5%9E%8B%E8%92%B8%E7%85%AE%E9%8D%8B-304%E9%A3%9F%E5%93%81%E7%B4%9A%E4%B8%8D%E9%8A%B9%E9%8B%BC-%E4%B8%8A%E8%92%B8%E4%B8%8B%E7%85%AE-24%E5%B0%8F%E6%99%82%E5%8F%AF%E9%A0%90%E7%B4%84-468583540834305
2026-03-03,家電數位,友情牌 紫外線烘碗機  PF-6567,97,https://www.tw.coupang.com/products/%E5%8F%8B%E6%83%85%E7%89%8C-%E7%B4%AB%E5%A4%96%E7%B7%9A%E7%83%98%E7%A2%97%E6%A9%9F-496079346843649
2026-03-03,家電數位,TWINBIRD 直立式吸塵器 TC-5220TWP 原廠保固  粉紅色,763,https://www.tw.coupang.com/products/TWINBIRD-%E7%9B%B4%E7%AB%8B%E5%BC%8F%E5%90%B8%E5%A1%B5%E5%99%A8-TC-5220TWP-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-546917591203841
2026-03-03,家電數位,SOLITY WELCOM 輔助鎖型指紋辨識電子門鎖  WR-303B  顧客自行安裝,1579,https://www.tw.coupang.com/products/SOLITY-WELCOM-%E8%BC%94%E5%8A%A9%E9%8E%96%E5%9E%8B%E6%8C%87%E7%B4%8B%E8%BE%A8%E8%AD%98%E9%9B%BB%E5%AD%90%E9%96%80%E9%8E%96-21008581162858
2026-03-03,家電數位,Haier 海爾 小海豚瞬熱淨水開飲機 活性碳+離子樹脂 濾芯  2個  WD251 WD252專用,96,https://www.tw.coupang.com/products/Haier-%E6%B5%B7%E7%88%BE-%E5%B0%8F%E6%B5%B7%E8%B1%9A%E7%9E%AC%E7%86%B1%E6%B7%A8%E6%B0%B4%E9%96%8B%E9%A3%B2%E6%A9%9F-%E6%B4%BB%E6%80%A7%E7%A2%B3%2B%E9%9B%A2%E5%AD%90%E6%A8%B9%E8%84%82-%E6%BF%BE%E8%8A%AF-470432830439436
2026-03-03,家電數位,LG PuriCare WiFi變頻 除濕機 18公升  MD181QWE0,22410,https://www.tw.coupang.com/products/LG-PuriCare-WiFi%E8%AE%8A%E9%A0%BB-%E9%99%A4%E6%BF%95%E6%A9%9F-18%E5%85%AC%E5%8D%87-341413191467011
2026-03-03,家電數位,Kinyo 居浴兩用陶瓷電暖器  EH-538,61,https://www.tw.coupang.com/products/Kinyo-%E5%B1%85%E6%B5%B4%E5%85%A9%E7%94%A8%E9%99%B6%E7%93%B7%E9%9B%BB%E6%9A%96%E5%99%A8-466744581750798
2026-03-03,家電數位,FURIMORI 富力森 四層溫控乾果機 FU-DF455 透明玻璃觀察窗 智能溫控 易拆洗設計,42,https://www.tw.coupang.com/products/FURIMORI-%E5%AF%8C%E5%8A%9B%E6%A3%AE-%E5%9B%9B%E5%B1%A4%E6%BA%AB%E6%8E%A7%E4%B9%BE%E6%9E%9C%E6%A9%9F-FU-DF455-%E9%80%8F%E6%98%8E%E7%8E%BB%E7%92%83%E8%A7%80%E5%AF%9F%E7%AA%97-%E6%99%BA%E8%83%BD%E6%BA%AB%E6%8E%A7-%E6%98%93%E6%8B%86%E6%B4%97%E8%A8%AD%E8%A8%88-463915842469893
2026-03-03,家電數位,Kinyo 智慧燉煮養生壺  ITHP-2616,872,https://www.tw.coupang.com/products/Kinyo-%E6%99%BA%E6%85%A7%E7%87%89%E7%85%AE%E9%A4%8A%E7%94%9F%E5%A3%BA-466744577589256
2026-03-03,家電數位,HP 惠普 LaserJet M111w 無線雷射印表機 輕巧 快速列印,87,https://www.tw.coupang.com/products/HP-%E6%83%A0%E6%99%AE-LaserJet-M111w-%E7%84%A1%E7%B7%9A%E9%9B%B7%E5%B0%84%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E8%BC%95%E5%B7%A7-%E5%BF%AB%E9%80%9F%E5%88%97%E5%8D%B0-465649897816067
2026-03-03,家電數位,HITACHI 日立 微波爐 32L  HMR-DS3213BK,137,https://www.tw.coupang.com/products/HITACHI-%E6%97%A5%E7%AB%8B-%E5%BE%AE%E6%B3%A2%E7%88%90-32L-451607904878594
2026-03-03,家電數位,三井武田 氣炸鍋 3.2L大容量 1200W高功率 200度恆溫 不沾塗層  SG-3888-BLU  藍色,1411,https://www.tw.coupang.com/products/%E4%B8%89%E4%BA%95%E6%AD%A6%E7%94%B0-%E6%B0%A3%E7%82%B8%E9%8D%8B-3.2L%E5%A4%A7%E5%AE%B9%E9%87%8F-1200W%E9%AB%98%E5%8A%9F%E7%8E%87-200%E5%BA%A6%E6%81%86%E6%BA%AB-%E4%B8%8D%E6%B2%BE%E5%A1%97%E5%B1%A4-464313798066183
2026-03-03,家電數位,甲珍電毯 舒適電熱毯 款式隨機 KR3800J  單人(180 x 100cm),32,https://www.tw.coupang.com/products/%E7%94%B2%E7%8F%8D%E9%9B%BB%E6%AF%AF-%E8%88%92%E9%81%A9%E9%9B%BB%E7%86%B1%E6%AF%AF-%E6%AC%BE%E5%BC%8F%E9%9A%A8%E6%A9%9F-KR3800J-470818337292291
2026-03-03,家電數位,TATUNG 大同 珍藏迷你小電鍋造型食器  TAC-1C-U  粉紫色,399,https://www.tw.coupang.com/products/TATUNG-%E5%A4%A7%E5%90%8C-%E7%8F%8D%E8%97%8F%E8%BF%B7%E4%BD%A0%E5%B0%8F%E9%9B%BB%E9%8D%8B%E9%80%A0%E5%9E%8B%E9%A3%9F%E5%99%A8-564229589352449
2026-03-03,家電數位,MUNICHI 沐尼黑 32mm 負離子捲髮棒 MR.Curler 2000萬負離子 快速預熱 30分鐘自動斷電  奢華紫,87,https://www.tw.coupang.com/products/MUNICHI-%E6%B2%90%E5%B0%BC%E9%BB%91-32mm-%E8%B2%A0%E9%9B%A2%E5%AD%90%E6%8D%B2%E9%AB%AE%E6%A3%92-MR.Curler-2000%E8%90%AC%E8%B2%A0%E9%9B%A2%E5%AD%90-%E5%BF%AB%E9%80%9F%E9%A0%90%E7%86%B1-30%E5%88%86%E9%90%98%E8%87%AA%E5%8B%95%E6%96%B7%E9%9B%BB-463217516019721
2026-03-03,家電數位,CHIMEI 奇美家電 不鏽鋼厚片烤麵包機 EV-02S0AK 日本製美型機身 6段火力控制 2.2cm內槽 解凍/再加熱/停止模式,39,https://www.tw.coupang.com/products/CHIMEI-%E5%A5%87%E7%BE%8E%E5%AE%B6%E9%9B%BB-%E4%B8%8D%E9%8F%BD%E9%8B%BC%E5%8E%9A%E7%89%87%E7%83%A4%E9%BA%B5%E5%8C%85%E6%A9%9F-EV-02S0AK-%E6%97%A5%E6%9C%AC%E8%A3%BD%E7%BE%8E%E5%9E%8B%E6%A9%9F%E8%BA%AB-6%E6%AE%B5%E7%81%AB%E5%8A%9B%E6%8E%A7%E5%88%B6-2.2cm%E5%85%A7%E6%A7%BD-%E8%A7%A3%E5%87%8D%2F%E5%86%8D%E5%8A%A0%E7%86%B1%2F%E5%81%9C%E6%AD%A2%E6%A8%A1%E5%BC%8F-453693275078662
2026-03-03,家電數位,Kinyo 多功能真空封口機 VS-810 380 x 60 x 171mm 1.4kg,880,https://www.tw.coupang.com/products/Kinyo-%E5%A4%9A%E5%8A%9F%E8%83%BD%E7%9C%9F%E7%A9%BA%E5%B0%81%E5%8F%A3%E6%A9%9F-VS-810-380-x-60-x-171mm-1.4kg-450509508935681
2026-03-03,家電數位,Panasonic 燒烤微波爐 24L  NN-GT35NW,218,https://www.tw.coupang.com/products/Panasonic-%E7%87%92%E7%83%A4%E5%BE%AE%E6%B3%A2%E7%88%90-24L-466798151434249
2026-03-03,家電數位,Kinyo 多功能陶瓷美食鍋 黑色  FP-0876,478,https://www.tw.coupang.com/products/Kinyo-%E5%A4%9A%E5%8A%9F%E8%83%BD%E9%99%B6%E7%93%B7%E7%BE%8E%E9%A3%9F%E9%8D%8B-%E9%BB%91%E8%89%B2-161317453266945
2026-03-03,家電數位,JUMBO 東龍 蒸汽式溫熱開飲機 TE-1101S 金屬外殼 蒸汽補水 再沸騰功能 台灣製造,98,https://www.tw.coupang.com/products/JUMBO-%E6%9D%B1%E9%BE%8D-%E8%92%B8%E6%B1%BD%E5%BC%8F%E6%BA%AB%E7%86%B1%E9%96%8B%E9%A3%B2%E6%A9%9F-TE-1101S-%E9%87%91%E5%B1%AC%E5%A4%96%E6%AE%BC-%E8%92%B8%E6%B1%BD%E8%A3%9C%E6%B0%B4-%E5%86%8D%E6%B2%B8%E9%A8%B0%E5%8A%9F%E8%83%BD-%E5%8F%B0%E7%81%A3%E8%A3%BD%E9%80%A0-463219122470915
